sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,O=C65.C16COc2ccccc2O1.c14cc7c2ccc(F)cc2n1.c17cccc(Cl)c1,O=C65.C16COc2ccccc2O1.c14cc7c2ccc(F)cc2n1.c17cccc(Cl)c1,,,decode_returned_none,,,False,,False,Fc1ccc2c(-c3cccc(Cl)c3)ccnc2c1.O=CC1COc2ccccc2O1,Fc1ccc2c(-c3cccc(Cl)c3)ccnc2c1,,0.6160223919886456,1.8004012248084837,True,True,True,True,True
1,CC6.N637.C13CC4CC2=C(Cl)[C@H]5Cn21.N15CCCOC1.C8C.O47.C7C,CC6.N637.C13CC4CC2=C(Cl)[C@H]5Cn21.N15CCCOC1.C8C.O47.C7C,,,decode_returned_none,,,False,,False,CC.CC.CCN1OC2CC3=C(Cl)[C@H](N4CCCOC4)CN3C1C2,CCN1OC2CC3=C(Cl)[C@H](N4CCCOC4)CN3C1C2,,0.7714822219726645,5.618752958353931,True,False,False,True,True
2,CCC2CO.[C@H]13C(O)=NC1.C3C.O54.C12CC4C1.C5(C)=O,CCC2CO.[C@H]13C(O)=NC1.C3C.O54.C12CC4C1.C5(C)=O,,CCC(CO)C1CC(OC(C)=O)C1.CC[C@@H]1CN=C1O,,0.7598102854608586,4.061778896991666,True,False,False,CCC(CO)C1CC(OC(C)=O)C1.CC[C@@H]1CN=C1O,CCC(CO)C1CC(OC(C)=O)C1,,0.6739604901793695,3.235865445362574,True,True,True,False,True
3,Cn1c3c5c(=O)c2ccccc21.c13cc4cccc1.C4(F)(F)F,Cn1c3c5c(=O)c2ccccc21.c13cc4cccc1.C4(F)(F)F,,,decode_returned_none,,,False,,False,Cn1ccc(=O)c2ccccc21.FC(F)F,Cn1ccc(=O)c2ccccc21,,0.5711216662473267,1.8637429188739016,True,False,False,True,True
4,Cc1cc9c(=C)cc16.O79.C17CCCN%10C1.C%10C5.c15cccc8c1.N8(C)C.c16ccccc1Cl,Cc1cc9c(=C)cc16.O79.C17CCCN%10C1.C%10C5.c15cccc8c1.N8(C)C.c16ccccc1Cl,,,decode_returned_none,,,False,,False,CN(C)c1cccc(CCN2CCCC(O)C2)c1.Clc1ccccc1,CN(C)c1cccc(CCN2CCCC(O)C2)c1,,0.8792083604192639,2.4778488136533543,True,True,True,True,True
5,CN4C.C15CCN6CC1.C45.S6(=O)(=O)C3C(=O)O.c13c[nH]c2ccccc12,CN4C.C15CCN6CC1.C45.S6(=O)(=O)C3C(=O)O.c13c[nH]c2ccccc12,,CN(C)CC1CCN(S(=O)(=O)C(C(=O)O)c2c[nH]c3ccccc23)CC1,,0.7994642895647613,3.1307364065368652,True,True,True,CN(C)CC1CCN(S(=O)(=O)C(C(=O)O)c2c[nH]c3ccccc23)CC1,CN(C)CC1CCN(S(=O)(=O)C(C(=O)O)c2c[nH]c3ccccc23)CC1,,0.7994642895647613,3.1307364065368652,True,True,True,False,False
6,CC4.C14C(=O)CCCCN12.C3(C)=O.c12cccc(C)c1,CC4.C14C(=O)CCCCN12.C3(C)=O.c12cccc(C)c1,,,decode_returned_none,,,False,,False,CC=O.CCC1C(=O)CCCCN1c1cccc(C)c1,CCC1C(=O)CCCCN1c1cccc(C)c1,,0.7777886446779985,2.6411754219906847,True,True,True,True,True
7,Cc1nn(C)c2ncnc7c12.O76.[C@H]16CC[C@](C2CCC5CC1.c15ccccc1,Cc1nn(C)c2ncnc7c12.O76.[C@H]16CC[C@](C2CCC5CC1.c15ccccc1,,,decode_returned_none,,,False,,False,Cc1nn(C)c2ncnc(O)c12.c1ccccc1,Cc1nn(C)c2ncnc(O)c12,,0.6108682993378183,2.7318744285407046,True,True,True,True,True
8,CO8.c18cnc5n1C.C6(=O)C=4.n14ccc6c1.C=7c1cccc(F)c1Cl,CO8.c18cnc5n1C.C6(=O)C=4.n14ccc6c1.C=7c1cccc(F)c1Cl,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
9,CCCCCC5=O.C15CCS(=O)CC1.c14ccc3cc17.O67.C6O.C3(=O)O,CCCCCC5=O.C15CCS(=O)CC1.c14ccc3cc17.O67.C6O.C3(=O)O,,,decode_returned_none,,,False,,False,CCCCCC(=O)C1CC[S+]([O-])CC1.O=C(O)c1cccc(OCO)c1,CCCCCC(=O)C1CC[S+]([O-])CC1,,0.5223473933823218,3.632652183325275,True,False,False,True,True
