sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,Fc1ccc3c6c1.O3C(F)(F)F.C46.N45.C15CCCCC1,Fc1ccc3c6c1.O3C(F)(F)F.C46.N45.C15CCCCC1,,Fc1ccc(OC(F)(F)F)c(CNC2CCCCC2)c1,,0.8415453701147263,2.0883179931936358,True,True,True,Fc1ccc(OC(F)(F)F)c(CNC2CCCCC2)c1,Fc1ccc(OC(F)(F)F)c(CNC2CCCCC2)c1,,0.8415453701147263,2.0883179931936358,True,True,True,False,False
1,CO3.C3(=O)CC(C)CCC2.c12ccc4cc1.C4(C)(C)C,CO3.C3(=O)CC(C)CCC2.c12ccc4cc1.C4(C)(C)C,,COC(=O)CC(C)CCCc1ccc(C(C)(C)C)cc1,,0.7147305855795362,2.4096137381056693,True,True,True,COC(=O)CC(C)CCCc1ccc(C(C)(C)C)cc1,COC(=O)CC(C)CCCc1ccc(C(C)(C)C)cc1,,0.7147305855795362,2.4096137381056693,True,True,True,False,False
2,Cc1ccc6cc1C.C56.C1=NSC(=O)N7C1=O.c17ccc4c(Cl)c1.c14ccc(Cl)cc1,Cc1ccc6cc1C.C56.C1=NSC(=O)N7C1=O.c17ccc4c(Cl)c1.c14ccc(Cl)cc1,,,decode_returned_none,,,False,,False,Cc1ccc(C)c(C)c1.O=c1cnsc(=O)n1-c1ccc(-c2ccc(Cl)cc2)c(Cl)c1,O=c1cnsc(=O)n1-c1ccc(-c2ccc(Cl)cc2)c(Cl)c1,,0.7085388811152498,2.5491129353505286,True,True,True,True,True
3,CO4.C4CCCCCCCC2.n12c5c3n(c1=O)CCCCCCCCCCCC3=O.[Si]5(C)(C)C,CO4.C4CCCCCCCC2.n12c5c3n(c1=O)CCCCCCCCCCCC3=O.[Si]5(C)(C)C,,COCCCCCCCCCn1c([Si](C)(C)C)c2n(c1=O)CCCCCCCCCCCC2=O,,0.2559663415086949,3.2891870479577605,True,False,False,COCCCCCCCCCn1c([Si](C)(C)C)c2n(c1=O)CCCCCCCCCCCC2=O,COCCCCCCCCCn1c([Si](C)(C)C)c2n(c1=O)CCCCCCCCCCCC2=O,,0.2559663415086949,3.2891870479577605,True,False,False,False,False
4,OC(C6CC45.c15ccc3cc1.O62.c12ccccc1.c14nn[n-]n1.C3(F)(F)F,OC(C6CC45.c15ccc3cc1.O62.c12ccccc1.c14nn[n-]n1.C3(F)(F)F,,,decode_returned_none,,,False,,False,FC(F)(F)c1ccccc1.Oc1ccccc1.c1nn[n-]n1,FC(F)(F)c1ccccc1,,0.5274607455911078,1.32645398206013,True,False,False,True,True
5,CCC56.N53.C13CCN4CC1.S4(=O)(=O)c1scc(C)c1C#N.O6C,CCC56.N53.C13CCN4CC1.S4(=O)(=O)c1scc(C)c1C#N.O6C,,CCC(NC1CCN(S(=O)(=O)c2scc(C)c2C#N)CC1)OC,,0.788092628446697,3.5801087779591265,True,True,True,CCC(NC1CCN(S(=O)(=O)c2scc(C)c2C#N)CC1)OC,CCC(NC1CCN(S(=O)(=O)c2scc(C)c2C#N)CC1)OC,,0.788092628446697,3.5801087779591265,True,True,True,False,False
6,CO4.c14ccc3cc1.N13C(=O)CCC15.c15nnnn16.C16CCCC1O,CO4.c14ccc3cc1.N13C(=O)CCC15.c15nnnn16.C16CCCC1O,,COc1ccc(N2C(=O)CCC2c2nnnn2C2CCCC2O)cc1,,0.9068956371383127,3.608818916476899,True,True,True,COc1ccc(N2C(=O)CCC2c2nnnn2C2CCCC2O)cc1,COc1ccc(N2C(=O)CCC2c2nnnn2C2CCCC2O)cc1,,0.9068956371383127,3.608818916476899,True,True,True,False,False
7,N#CC43.N45.c15n[nH]nc12.c12ccccc1.c13ccccc1,N#CC43.N45.c15n[nH]nc12.c12ccccc1.c13ccccc1,,N#CC(Nc1n[nH]nc1-c1ccccc1)c1ccccc1,,0.7663952826811182,2.9055568650487977,True,True,True,N#CC(Nc1n[nH]nc1-c1ccccc1)c1ccccc1,N#CC(Nc1n[nH]nc1-c1ccccc1)c1ccccc1,,0.7663952826811182,2.9055568650487977,True,True,True,False,False
8,C=CC6.O64.C45C8.N18C(=O)C(c2ccccc2=NC1=S.N15CCN3CC1.c13ccccc17.O7C,C=CC6.O64.C45C8.N18C(=O)C(c2ccccc2=NC1=S.N15CCN3CC1.c13ccccc17.O7C,,,decode_returned_none,,,False,,False,C=CCOC(C)N1CCN(c2ccccc2OC)CC1,C=CCOC(C)N1CCN(c2ccccc2OC)CC1,,0.7447749340061991,2.7162156274444005,True,True,True,True,False
9,CN4.S4(=O)(=O)c1ccsc13.c13ccc2c(c1)OCCO2,CN4.S4(=O)(=O)c1ccsc13.c13ccc2c(c1)OCCO2,,CNS(=O)(=O)c1ccsc1-c1ccc2c(c1)OCCO2,,0.9425340437510513,2.434074499844881,True,True,True,CNS(=O)(=O)c1ccsc1-c1ccc2c(c1)OCCO2,CNS(=O)(=O)c1ccsc1-c1ccc2c(c1)OCCO2,,0.9425340437510513,2.434074499844881,True,True,True,False,False
10,CC5.O57.C79.c19ccccc8c1O.O%104.C%10(=O)C3C.O68.C6C=O.c13c(C)cccc1C,CC5.O57.C79.c19ccccc8c1O.O%104.C%10(=O)C3C.O68.C6C=O.c13c(C)cccc1C,,,decode_returned_none,,,False,,False,CCOC.Cc1cccc(C)c1C(C)C(=O)O.O=CCO,Cc1cccc(C)c1C(C)C(=O)O,,0.7550048037711037,2.411217029072981,True,True,True,True,True
11,CO3.c13ccc4cc1.[NH2+]54.C5(=O)C6.N16CC2CCC(C2)C1,CO3.c13ccc4cc1.[NH2+]54.C5(=O)C6.N16CC2CCC(C2)C1,,COc1ccc([NH2+]C(=O)CN2CC3CCC(C3)C2)cc1,,0.8385259443497789,4.674809402625729,True,False,False,COc1ccc([NH2+]C(=O)CN2CC3CCC(C3)C2)cc1,COc1ccc([NH2+]C(=O)CN2CC3CCC(C3)C2)cc1,,0.8385259443497789,4.674809402625729,True,False,False,False,False
12,Cc1ccc4o1.C64.N16CCN5CC1.S5(=O)c1cccc(F)c1,Cc1ccc4o1.C64.N16CCN5CC1.S5(=O)c1cccc(F)c1,,Cc1ccc(CN2CCN([S+]([O-])c3cccc(F)c3)CC2)o1,,0.8115720150534831,3.6160593951390823,True,True,True,Cc1ccc(CN2CCN([S+]([O-])c3cccc(F)c3)CC2)o1,Cc1ccc(CN2CCN([S+]([O-])c3cccc(F)c3)CC2)o1,,0.8115720150534831,3.6160593951390823,True,True,True,False,False
13,CO4.c14cc5cc7c1.O5C.C37=O.N36.c16ccc(I)cn1,CO4.c14cc5cc7c1.O5C.C37=O.N36.c16ccc(I)cn1,,COc1cc(OC)cc(C(=O)Nc2ccc(I)cn2)c1,,0.824078844345006,2.040002333852975,True,True,True,COc1cc(OC)cc(C(=O)Nc2ccc(I)cn2)c1,COc1cc(OC)cc(C(=O)Nc2ccc(I)cn2)c1,,0.824078844345006,2.040002333852975,True,True,True,False,False
14,CO4.c14ccccc15.N15CCCN=C(C)C11.C63=O.c13ccccc1,CO4.c14ccccc15.N15CCCN=C(C)C11.C63=O.c13ccccc1,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
