sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,Cc1c2c(nn1C)[C@H](C5CC2.N35.c13nn(C)c6o1.S64.C4(C)(C)C,Cc1c2c(nn1C)[C@H](C5CC2.N35.c13nn(C)c6o1.S64.C4(C)(C)C,,,decode_returned_none,,,False,,False,CC(C)(C)S.N,CC(C)(C)S,,0.4300504938043343,2.529432997672979,True,False,False,True,True
1,CO4.c14ccc7cc1.[C@@H]7(C)C(O)=NC5.c15cccc6c1.n16cc[nH+]c1C,CO4.c14ccc7cc1.[C@@H]7(C)C(O)=NC5.c15cccc6c1.n16cc[nH+]c1C,,COc1ccc([C@H](C)C(O)=NCc2cccc(-n3cc[nH+]c3C)c2)cc1,,0.5417986946398621,3.740979753730212,True,False,False,COc1ccc([C@H](C)C(O)=NCc2cccc(-n3cc[nH+]c3C)c2)cc1,COc1ccc([C@H](C)C(O)=NCc2cccc(-n3cc[nH+]c3C)c2)cc1,,0.5417986946398621,3.740979753730212,True,False,False,False,False
2,CN1C(=O)CC24C2C(=O)N13.c13c[nH]c(=N)n1.c14cccc(Cl)c1,CN1C(=O)CC24C2C(=O)N13.c13c[nH]c(=N)n1.c14cccc(Cl)c1,,,decode_returned_none,,,False,,False,Clc1ccccc1,Clc1ccccc1,,0.4833833263681997,1.0,True,False,False,True,False
3,CO3.c13ccc(C)cc14.N24.C22=O.N12CCCCC15.C5Br,CO3.c13ccc(C)cc14.N24.C22=O.N12CCCCC15.C5Br,,COc1ccc(C)cc1NC(=O)N1CCCCC1CBr,,0.8502987081656148,2.5786295805965107,True,True,True,COc1ccc(C)cc1NN1CCCCC1CBr,COc1ccc(C)cc1NN1CCCCC1CBr,,0.8600310659269514,3.057408089671455,True,True,True,False,False
4,CC(C)C(N2C(O)=NC3.O3C.c12ccc(Br)cc1[N+](=O)[O-],CC(C)C(N2C(O)=NC3.O3C.c12ccc(Br)cc1[N+](=O)[O-],,,decode_returned_none,,,False,,False,CO.O=[N+]([O-])c1cccc(Br)c1,O=[N+]([O-])c1cccc(Br)c1,,0.5176565043579056,1.7634591102652575,True,False,False,True,True
5,C[N+]1=NN(C(O)=N[C@@H]4C(=O)CC1.C15CCCN(C#CO)=C1.c14ccncc1,C[N+]1=NN(C(O)=N[C@@H]4C(=O)CC1.C15CCCN(C#CO)=C1.c14ccncc1,,,decode_returned_none,,,False,,False,c1ccncc1,c1ccncc1,,0.4531479654842905,1.3717690098246216,True,False,False,True,False
6,Cc1cccc4c1.C64.N6=C(O)CCC3.O35.c15ccccc1,Cc1cccc4c1.C64.N6=C(O)CCC3.O35.c15ccccc1,,Cc1cccc(CN=C(O)CCCOc2ccccc2)c1,,0.46713555565967885,2.091024704921452,True,False,False,Cc1cccc(CN=C(O)CCCOc2ccccc2)c1,Cc1cccc(CN=C(O)CCCOc2ccccc2)c1,,0.46713555565967885,2.091024704921452,True,False,False,False,False
7,O=C5O.c15cc2ncc(N=C(O)C6cc2n1.C6C4=O.c14c[nH]c2ccccc12,O=C5O.c15cc2ncc(N=C(O)C6cc2n1.C6C4=O.c14c[nH]c2ccccc12,,,decode_returned_none,,,False,,False,CC(=O)c1c[nH]c2ccccc12.O=CO,CC(=O)c1c[nH]c2ccccc12,,0.6364168238343146,1.8191990274711873,True,True,True,True,True
8,CO5.C54=O.c14c(C)nc2nccn2c13.[C@@H]13CCC[C@@H](C)O1,CO5.C54=O.c14c(C)nc2nccn2c13.[C@@H]13CCC[C@@H](C)O1,,COC(=O)c1c(C)nc2nccn2c1[C@@H]1CCC[C@@H](C)O1,,0.7944740399185036,3.6320193342682616,True,True,True,COC(=O)c1c(C)nc2nccn2c1[C@@H]1CCC[C@@H](C)O1,COC(=O)c1c(C)nc2nccn2c1[C@@H]1CCC[C@@H](C)O1,,0.7944740399185036,3.6320193342682616,True,True,True,False,False
9,CC5.S56.c16c4nn(C)c(=O)c17.C14CCN8CC1.c17ccc[nH]c1.C8(C)=O,CC5.S56.c16c4nn(C)c(=O)c17.C14CCN8CC1.c17ccc[nH]c1.C8(C)=O,,,decode_returned_none,,,False,,False,CCSc1cc(=O)n(C)nc1C1CCN(C(C)=O)CC1,CCSc1cc(=O)n(C)nc1C1CCN(C(C)=O)CC1,,0.7952043246943665,2.7150039072795504,True,True,True,True,False
