sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,CC8C.c18c(C(O)=NC5c[nH]c7n1.O76.C16CCC4CC1.c14nc2ccccc2[nH]1,CC8C.c18c(C(O)=NC5c[nH]c7n1.O76.C16CCC4CC1.c14nc2ccccc2[nH]1,,,decode_returned_none,,,False,,False,CCC.OC1CCC(c2nc3ccccc3[nH]2)CC1,OC1CCC(c2nc3ccccc3[nH]2)CC1,,0.7693469289927767,2.103575971256678,True,True,True,True,True
1,CO6.C6C7.O75.C5C1CCO[C@@H]4CN1.c14ccc(F)c(C(O)=Nc2cc2)c1,CO6.C6C7.O75.C5C1CCO[C@@H]4CN1.c14ccc(F)c(C(O)=Nc2cc2)c1,,,decode_returned_none,,,False,,False,COCCOCC1CCOCCN1,COCCOCC1CCOCCN1,,0.6192804664322042,3.032488165057739,True,True,True,True,False
2,CC5C.c15cccc3c1.[C@H]13COCCN14.C4(=O)C(C)(C)C#N,CC5C.c15cccc3c1.[C@H]13COCCN14.C4(=O)C(C)(C)C#N,,CC(C)c1cccc([C@H]2COCCN2C(=O)C(C)(C)C#N)c1,,0.8606530071786225,3.1398210434907305,True,True,True,CC(C)c1cccc([C@H]2COCCN2C(=O)C(C)(C)C#N)c1,CC(C)c1cccc([C@H]2COCCN2C(=O)C(C)(C)C#N)c1,,0.8606530071786225,3.1398210434907305,True,True,True,False,False
3,Cn1c3cn(C)/cC=N\=N1.[C@H]14CCC(CN)c2cccc(C#N)C1,Cn1c3cn(C)/cC=N\=N1.[C@H]14CCC(CN)c2cccc(C#N)C1,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
4,C=C6C.N673.c13cccc(N=C(O)C4C)c1.c14ccc5o1.c15ccccc1.C.7c1ccccc1Cl,C=C6C.N673.c13cccc(N=C(O)C4C)c1.c14ccc5o1.c15ccccc1.C.7c1ccccc1Cl,,,decode_returned_none,,,False,,False,C.C=C(C)Nc1cccc(N=C(O)C(C)c2ccc(-c3ccccc3)o2)c1,C=C(C)Nc1cccc(N=C(O)C(C)c2ccc(-c3ccccc3)o2)c1,,0.40752332416600967,3.1815708140212724,True,False,False,True,True
5,CCN=NC1C=Nc2cccccc5OCc2c1c(C)ccc21.C5N.N=C1Nc2cccccc1,CCN=NC1C=Nc2cccccc5OCc2c1c(C)ccc21.C5N.N=C1Nc2cccccc1,,,decode_returned_none,,,False,,False,CN,CN,,0.3846582089034356,2.995875611257084,True,False,False,True,False
6,CO4.c14cc(C)nn15.C5C(O)=NC3C.c13ccc(C)s1,CO4.c14cc(C)nn15.C5C(O)=NC3C.c13ccc(C)s1,,COc1cc(C)nn1CC(O)=NC(C)c1ccc(C)s1,,0.6795017648196453,3.690416348828279,True,True,True,COc1cc(C)nn1CC(O)=NC(C)c1ccc(C)s1,COc1cc(C)nn1CC(O)=NC(C)c1ccc(C)s1,,0.6795017648196453,3.690416348828279,True,True,True,False,False
7,CO8.c18cccc4c1.C74.N17CCN6CC1.C65.[C@H]15CCC(O)C1.Cl.C,CO8.c18cccc4c1.C74.N17CCN6CC1.C65.[C@H]15CCC(O)C1.Cl.C,,C.COc1cccc(CN2CCN(C[C@H]3CCC(O)C3)CC2)c1.Cl,,0.8792689917466068,2.918789506329132,True,True,True,C.COc1cccc(CN2CCN(C[C@H]3CCC(O)C3)CC2)c1.Cl,COc1cccc(CN2CCN(C[C@H]3CCC(O)C3)CC2)c1,,0.9021413790346602,2.702727546413982,True,True,True,False,True
8,CC5.c16ccc(C#N)cc1.n15nc3oc1=S.C43.N44cccc(Cl)coc1Cl,CC5.c16ccc(C#N)cc1.n15nc3oc1=S.C43.N44cccc(Cl)coc1Cl,,,decode_returned_none,,,False,,False,CCn1nc(C)oc1=S.N#Cc1ccccc1,CCn1nc(C)oc1=S,,0.5599671028639552,3.2797703149178643,True,False,False,True,True
9,CC5=O.O6C1CCC6CC1.O54.C8=C(O)N7.C14CC1.c17cccc(Cl)c1,CC5=O.O6C1CCC6CC1.O54.C8=C(O)N7.C14CC1.c17cccc(Cl)c1,,,decode_returned_none,,,False,,False,C1CC2CCC1O2.C=C(O)Nc1cccc(Cl)c1.CC(=O)OC1CC1,C=C(O)Nc1cccc(Cl)c1,,0.667708879247004,2.1432818747587685,True,True,True,True,True
10,CC(C)(O)[C@H](C)CN=C(O)[C@H](C3O.c13ccc2ccccc2c1,CC(C)(O)[C@H](C)CN=C(O)[C@H](C3O.c13ccc2ccccc2c1,,,decode_returned_none,,,False,,False,c1ccc2ccccc2c1,c1ccc2ccccc2c1,,0.5114311994891171,1.0,True,False,False,True,False
11,OC(O)C1CCC2(CCC=NC2C1)C(=O)N2C4.C14CCCC13.C3C(=O)O,OC(O)C1CCC2(CCC=NC2C1)C(=O)N2C4.C14CCCC13.C3C(=O)O,,,decode_returned_none,,,False,,False,O=C(O)CC1CCCC1CNC(=O)C12CCC=NC1CC(C(O)O)CC2,O=C(O)CC1CCCC1CNC(=O)C12CCC=NC1CC(C(O)O)CC2,,0.5287520156557467,4.7163744241360614,True,False,False,True,False
12,N#Nc1ccc(C(=N/O6C8=O)cc1.[C@H]63C7.O82.c12ccccn1.N57.c13ccccc1,N#Nc1ccc(C(=N/O6C8=O)cc1.[C@H]63C7.O82.c12ccccn1.N57.c13ccccc1,,,decode_returned_none,,,False,,False,NCCc1ccccc1.Oc1ccccn1,NCCc1ccccc1,,0.6245074471542003,1.2922765279356163,True,True,True,True,True
13,Cc1n[nH]c(C)c1Cl.C54CC(=C)O.c15cnc(Cl)c3c1.C3(F)(F)F,Cc1n[nH]c(C)c1Cl.C54CC(=C)O.c15cnc(Cl)c3c1.C3(F)(F)F,,,decode_returned_none,,,False,,False,C=C(O)CCc1cnc(Cl)c(C(F)(F)F)c1.Cc1n[nH]c(C)c1Cl,C=C(O)CCc1cnc(Cl)c(C(F)(F)F)c1,,0.6554283694502133,2.8146704533703097,True,True,True,True,True
14,CO7.c17ccc6cc1N=C(O)N5.N16CC2C1CN1CC2c15ccccc1C#N,CO7.c17ccc6cc1N=C(O)N5.N16CC2C1CN1CC2c15ccccc1C#N,,,decode_returned_none,,,False,,False,COc1ccccc1N=C(N)O,COc1ccccc1N=C(N)O,,0.5120187449768556,2.430233869100146,True,False,False,True,False
