sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,Cc1cccc4c1.C5(=O)O.N15CCC(C)CC13.C3CCC(=O)O,Cc1cccc4c1.C5(=O)O.N15CCC(C)CC13.C3CCC(=O)O,,,decode_returned_none,,,False,,False,CC1CCN(C(=O)O)C(CCCC(=O)O)C1.Cc1ccccc1,CC1CCN(C(=O)O)C(CCCC(=O)O)C1,,0.7726582365564413,3.064931393332266,True,True,True,True,True
1,CC4(C)CC5.c15ccccc12.C68=O.N82C.O67.C73.c13ccccc1.c14ccccc1,CC4(C)CC5.c15ccccc12.C68=O.N82C.O67.C73.c13ccccc1.c14ccccc1,,CN(C(=O)OCc1ccccc1)c1ccccc1CCC(C)(C)c1ccccc1,,0.4712817599464986,2.209300139315479,True,False,False,CN(C(=O)OCc1ccccc1)c1ccccc1CCC(C)(C)c1ccccc1,CN(C(=O)OCc1ccccc1)c1ccccc1CCC(C)(C)c1ccccc1,,0.4712817599464986,2.209300139315479,True,False,False,False,False
2,Cc1cc4ccc13.n14cccc1.N15CCOCC1.C63=O.N16CCCCC1,Cc1cc4ccc13.n14cccc1.N15CCOCC1.C63=O.N16CCCCC1,,,decode_returned_none,,,False,,False,C1COCCN1.Cc1cc(-n2cccc2)ccc1C(=O)N1CCCCC1,Cc1cc(-n2cccc2)ccc1C(=O)N1CCCCC1,,0.8190461713933269,2.001454522181888,True,True,True,True,True
3,CC5.O56.c16ccc3o1.C3S(=O)(=O)c1cccc7c1C.C47.N14CCOCC1,CC5.O56.c16ccc3o1.C3S(=O)(=O)c1cccc7c1C.C47.N14CCOCC1,,CCOc1ccc(CS(=O)(=O)c2cccc(CN3CCOCC3)c2C)o1,,0.7368313400366341,2.616301215035387,True,True,True,CCOc1ccc(CS(=O)(=O)c2cccc(CN3CCOCC3)c2C)o1,CCOc1ccc(CS(=O)(=O)c2cccc(CN3CCOCC3)c2C)o1,,0.7368313400366341,2.616301215035387,True,True,True,False,False
4,CC1CCN(C(O)=Nc1cc5ccc1Cl)C(C)C1.N45.C43=O.C13CC1,CC1CCN(C(O)=Nc1cc5ccc1Cl)C(C)C1.N45.C43=O.C13CC1,,CC1CCN2C(O)=NC1=CC(NC(=O)C1CC1)=CC=C(Cl)CC2C,,0.8020686351191905,5.566877740066228,True,False,False,CC1CCN2C(O)=NC1=CC(NC(=O)C1CC1)=CC=C(Cl)CC2C,CC1CCN2C(O)=NC1=CC(NC(=O)C1CC1)=CC=C(Cl)CC2C,,0.8020686351191905,5.566877740066228,True,False,False,False,False
5,Cc1cc4no1.C4S(=O)(=O)c1cc(C#N)cc13.N13CCOCC1,Cc1cc4no1.C4S(=O)(=O)c1cc(C#N)cc13.N13CCOCC1,,,decode_returned_none,,,False,,False,C1COCCN1.Cc1ccno1,Cc1ccno1,,0.46699996727347143,3.275898874078016,True,False,False,True,True
6,CN5C.C56.c16ccc3cc1.C43=O.N14CCCCCCC(C)(C)C1,CN5C.C56.c16ccc3cc1.C43=O.N14CCCCCCC(C)(C)C1,,CN(C)Cc1ccc(C(=O)N2CCCCCCC(C)(C)C2)cc1,,0.8349246921634166,2.4764656804316534,True,True,True,CN(C)Cc1ccc(C(=O)N2CCCCCCC(C)(C)C2)cc1,CN(C)Cc1ccc(C(=O)N2CCCCCCC(C)(C)C2)cc1,,0.8349246921634166,2.4764656804316534,True,True,True,False,False
7,CC(O)=Nc1ccc4c(Cl)c1.N64.C65.C153CCCCC1.c13ccccc1,CC(O)=Nc1ccc4c(Cl)c1.N64.C65.C153CCCCC1.c13ccccc1,,CC(O)=Nc1ccc(NCC2(c3ccccc3)CCCCC2)c(Cl)c1,,0.4900039583134982,2.5670377746381803,True,False,False,CC(O)=Nc1ccc(NCC2(c3ccccc3)CCCCC2)c(Cl)c1,CC(O)=Nc1ccc(NCC2(c3ccccc3)CCCCC2)c(Cl)c1,,0.4900039583134982,2.5670377746381803,True,False,False,False,False
8,Cc1cc(F)ccc17.[C@H]17C[C@@H]3N6C1.C65=O.c15ccc4cc1.O4C.C3O,Cc1cc(F)ccc17.[C@H]17C[C@@H]3N6C1.C65=O.c15ccc4cc1.O4C.C3O,,COc1ccc(C(=O)N2C[C@@H](c3ccc(F)cc3C)C[C@H]2CO)cc1,,0.9278314363357185,2.908248797656615,True,True,True,COc1ccc(C(=O)N2C[C@@H](c3ccc(F)cc3C)C[C@H]2CO)cc1,COc1ccc(C(=O)N2C[C@@H](c3ccc(F)cc3C)C[C@H]2CO)cc1,,0.9278314363357185,2.908248797656615,True,True,True,False,False
9,Cc1sc(C)nc16.c16ccc4cc1.N84.C8(=O)C7.N53.N17CCCCC1=O.S3(C)(=O)=O,Cc1sc(C)nc16.c16ccc4cc1.N84.C8(=O)C7.N53.N17CCCCC1=O.S3(C)(=O)=O,,,decode_returned_none,,,False,,False,CS(N)(=O)=O.Cc1nc(-c2ccc(NC(=O)CN3CCCCC3=O)cc2)c(C)s1,Cc1nc(-c2ccc(NC(=O)CN3CCCCC3=O)cc2)c(C)s1,,0.9255680251881291,2.145096604894997,True,True,True,True,True
10,CC5.n15[nH]c(=NCc2cccc6c2)ccc1=O.N16CCC4(C)CC1.C4(F)(F)F,CC5.n15[nH]c(=NCc2cccc6c2)ccc1=O.N16CCC4(C)CC1.C4(F)(F)F,,CCn1[nH]c(=NCc2cccc(N3CCC(C)(C(F)(F)F)CC3)c2)ccc1=O,,0.8634983292582343,3.451167307976273,True,True,True,CCn1[nH]c(=NCc2cccc(N3CCC(C)(C(F)(F)F)CC3)c2)ccc1=O,CCn1[nH]c(=NCc2cccc(N3CCC(C)(C(F)(F)F)CC3)c2)ccc1=O,,0.8634983292582343,3.451167307976273,True,True,True,False,False
