sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,Cc1cc4n3n1.c13ccc(F)cc1.c14cc2c(cn1)CCCCCC2,Cc1cc4n3n1.c13ccc(F)cc1.c14cc2c(cn1)CCCCCC2,,Cc1cc(-c2cc3c(cn2)CCCCCC3)n(-c2ccc(F)cc2)n1,,0.6566189812969074,2.3499753668405,True,True,True,Cc1cc(-c2cc3c(cn2)CCCCCC3)n(-c2ccc(F)cc2)n1,Cc1cc(-c2cc3c(cn2)CCCCCC3)n(-c2ccc(F)cc2)n1,,0.6566189812969074,2.3499753668405,True,True,True,False,False
1,CC6.N625.C15CCCCC1C(O)=NC4N=C(O)CCC3.c13cccc(C)c1.c14ccccc1,CC6.N625.C15CCCCC1C(O)=NC4N=C(O)CCC3.c13cccc(C)c1.c14ccccc1,,,decode_returned_none,,,False,,False,CCNC1CCCCC1C(O)=NC(N=C(O)CCCc1cccc(C)c1)c1ccccc1,CCNC1CCCCC1C(O)=NC(N=C(O)CCCc1cccc(C)c1)c1ccccc1,,0.31171914464047645,3.8432606935992037,True,False,False,True,False
2,N=C(N)c1ccc4cc1.c14ccccc1S(=O)(=O)C3.c13ccccc1,N=C(N)c1ccc4cc1.c14ccccc1S(=O)(=O)C3.c13ccccc1,,N=C(N)c1ccc(-c2ccccc2S(=O)(=O)Cc2ccccc2)cc1,,0.5444335034813066,1.9446865557866087,True,False,False,N=C(N)c1ccc(-c2ccccc2S(=O)(=O)Cc2ccccc2)cc1,N=C(N)c1ccc(-c2ccccc2S(=O)(=O)Cc2ccccc2)cc1,,0.5444335034813066,1.9446865557866087,True,False,False,False,False
3,Cc1cc(N=C(O)=NC2CCCC4C2)cc13.O63.C6C5=O.c14ccccc1.O5C,Cc1cc(N=C(O)=NC2CCCC4C2)cc13.O63.C6C5=O.c14ccccc1.O5C,,,decode_returned_none,,,False,,False,COC(=O)CO.c1ccccc1,COC(=O)CO,,0.4265235649175736,2.237001317516931,True,False,False,True,True
4,Clc1ccc(N=C(N)c2ccc(N)c())F)c2ccc(F)c(F)F)c2)cc1,Clc1ccc(N=C(N)c2ccc(N)c())F)c2ccc(F)c(F)F)c2)cc1,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
5,C[C@H]1CCCC[C@H]1N=C(O)CC4.n14c33c2ccccc21.c13ccccc1,C[C@H]1CCCC[C@H]1N=C(O)CC4.n14c33c2ccccc21.c13ccccc1,,,decode_returned_none,,,False,,False,CCC(O)=N[C@@H]1CCCC[C@@H]1C.c1ccccc1,CCC(O)=N[C@@H]1CCCC[C@@H]1C,,0.5000246197361499,3.6888786833273706,True,False,False,True,True
6,CO3.N4C5.c13ccc(S4(=O)=O)cc1Cl.c15nc2ccccc2s1,CO3.N4C5.c13ccc(S4(=O)=O)cc1Cl.c15nc2ccccc2s1,,COc1ccc(S(=O)(=O)NCc2nc3ccccc3s2)cc1Cl,,0.7486304127204426,2.0404607197193947,True,True,True,COc1ccc(S(=O)(=O)NCc2nc3ccccc3s2)cc1Cl,COc1ccc(S(=O)(=O)NCc2nc3ccccc3s2)cc1Cl,,0.7486304127204426,2.0404607197193947,True,True,True,False,False
7,CC(C)CN=C(O)CN=C(O)C2CN=C(c3ccc(Cl)cc3)C(C)N2C1=O,CC(C)CN=C(O)CN=C(O)C2CN=C(c3ccc(Cl)cc3)C(C)N2C1=O,,,decode_returned_none,,,False,,False,CC(C)CN=C(O)CN=C(O)C1CN=C(c2ccc(Cl)cc2)C(C)N1C=O,CC(C)CN=C(O)CN=C(O)C1CN=C(c2ccc(Cl)cc2)C(C)N1C=O,,0.423707115633216,4.399429403923875,True,False,False,True,False
8,C[C@@H]3CCC6CN15.C54.N13C(=O)CN=C1O.c16cccs1.c14ccccc1,C[C@@H]3CCC6CN15.C54.N13C(=O)CN=C1O.c16cccs1.c14ccccc1,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
9,C[C@H]1CN4CCCO1.C4(=O)CCS(=O)(=O)c1ccc5cc(C(O)=NC(=O)c1.N65.C6C(=O)O,C[C@H]1CN4CCCO1.C4(=O)CCS(=O)(=O)c1ccc5cc(C(O)=NC(=O)c1.N65.C6C(=O)O,,,decode_returned_none,,,False,,False,C[C@H]1CNCCCO1.NCC(=O)O,C[C@H]1CNCCCO1,,0.4926798148087277,3.1317879898630405,True,False,False,True,True
