sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,OC(=NC1CCC3CC15c1ccc(F)cc1F.c15nc4no1.c14ccccc1.C3O,OC(=NC1CCC3CC15c1ccc(F)cc1F.c15nc4no1.c14ccccc1.C3O,,,decode_returned_none,,,False,,False,CO.c1ccc(-c2ncon2)cc1,c1ccc(-c2ncon2)cc1,,0.6146203468881648,2.115941595038487,True,True,True,True,True
1,CO7.c17ccccc15.C5CCCCC=3.C=3c1cccc6c1.c16ccc4cc1.c14ccc(C)cc1,CO7.c17ccccc15.C5CCCCC=3.C=3c1cccc6c1.c16ccc4cc1.c14ccc(C)cc1,,COc1ccccc1CCCCCC=Cc1cccc(-c2ccc(-c3ccc(C)cc3)cc2)c1,,0.2206334756466704,2.1028650924230163,True,False,False,COc1ccccc1CCCCCC=Cc1cccc(-c2ccc(-c3ccc(C)cc3)cc2)c1,COc1ccccc1CCCCCC=Cc1cccc(-c2ccc(-c3ccc(C)cc3)cc2)c1,,0.2206334756466704,2.1028650924230163,True,False,False,False,False
2,CC(C)CC4.N34.C32=O.c12ccccc1N=C(O)CC(=O)O,CC(C)CC4.N34.C32=O.c12ccccc1N=C(O)CC(=O)O,,CC(C)CCNC(=O)c1ccccc1N=C(O)CC(=O)O,,0.5308666761894331,2.5017108269099015,True,False,False,CC(C)CCNC(=O)c1ccccc1N=C(O)CC(=O)O,CC(C)CCNC(=O)c1ccccc1N=C(O)CC(=O)O,,0.5308666761894331,2.5017108269099015,True,False,False,False,False
3,CCCC(O)=Nc1ccccc14.c14ccc3cc1.O3C(F)(F)F,CCCC(O)=Nc1ccccc14.c14ccc3cc1.O3C(F)(F)F,,CCCC(O)=Nc1ccccc1-c1ccc(OC(F)(F)F)cc1,,0.571236305782729,2.357803715281527,True,False,False,CCCC(O)=Nc1ccccc1-c1ccc(OC(F)(F)F)cc1,CCCC(O)=Nc1ccccc1-c1ccc(OC(F)(F)F)cc1,,0.571236305782729,2.357803715281527,True,False,False,False,False
4,CO8.c18ccc2ccc(Cl)c7c2c1.N47.C4(=O)C6=O.c16ccc5cc1.C5(C)=O,CO8.c18ccc2ccc(Cl)c7c2c1.N47.C4(=O)C6=O.c16ccc5cc1.C5(C)=O,,COc1ccc2ccc(Cl)c(NC(=O)C(=O)c3ccc(C(C)=O)cc3)c2c1,,0.5203977001485406,2.110182577222636,True,False,False,COc1ccc2ccc(Cl)c(NC(=O)C(=O)c3ccc(C(C)=O)cc3)c2c1,COc1ccc2ccc(Cl)c(NC(=O)C(=O)c3ccc(C(C)=O)cc3)c2c1,,0.5203977001485406,2.110182577222636,True,False,False,False,False
5,Clc1ccc6cc1.c16ccc5cn1.N15CCN4C1.C14CCCC1,Clc1ccc6cc1.c16ccc5cn1.N15CCN4C1.C14CCCC1,,Clc1ccc(-c2ccc(N3CCN(C4CCCC4)C3)cn2)cc1,,0.8313047785817971,2.2604700897159162,True,True,True,Clc1ccc(-c2ccc(N3CCN(C4CCCC4)C3)cn2)cc1,Clc1ccc(-c2ccc(N3CCN(C4CCCC4)C3)cn2)cc1,,0.8313047785817971,2.2604700897159162,True,True,True,False,False
6,CCCCCCCCCC2=O.C=2CC=4CCC=3CC.C=3CC=1.C=1CCCCCCCCCCCCCC,CCCCCCCCCC2=O.C=2CC=4CCC=3CC.C=3CC=1.C=1CCCCCCCCCCCCCC,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
7,Cc1nnc(Cl)cc15.N45.C43.c13ccc2c(c1)C(F)(F)CCO2,Cc1nnc(Cl)cc15.N45.C43.c13ccc2c(c1)C(F)(F)CCO2,,Cc1nnc(Cl)cc1NCc1ccc2c(c1)C(F)(F)CCO2,,0.9286610206889784,2.9759987914299337,True,True,True,Cc1nnc(Cl)cc1NCc1ccc2c(c1)C(F)(F)CCO2,Cc1nnc(Cl)cc1NCc1ccc2c(c1)C(F)(F)CCO2,,0.9286610206889784,2.9759987914299337,True,True,True,False,False
8,CO5.c15cccc4c1.C4(=O)CCC(O)=NC1C2CCCC(C2)C1C,CO5.c15cccc4c1.C4(=O)CCC(O)=NC1C2CCCC(C2)C1C,,COc1cccc(C(=O)CCC(O)=NC2C3CCCC(C3)C2C)c1,,0.47670371816613794,4.50980395906259,True,False,False,COc1cccc(C(=O)CCC(O)=NC2C3CCCC(C3)C2C)c1,COc1cccc(C(=O)CCC(O)=NC2C3CCCC(C3)C2C)c1,,0.47670371816613794,4.50980395906259,True,False,False,False,False
9,CC(C3=Nc1c(Cl)cccc1Cl.O53.C5(=O)C/N=C/c1ccc2c(c1)OCO2,CC(C3=Nc1c(Cl)cccc1Cl.O53.C5(=O)C/N=C/c1ccc2c(c1)OCO2,,,decode_returned_none,,,False,,False,O=C(O)C/N=C/c1ccc2c(c1)OCO2,O=C(O)C/N=C/c1ccc2c(c1)OCO2,,0.7480682187320419,2.46782149089694,True,True,True,True,False
10,CC(O)=Nc1cccc4c1Cl.C74.[NH2+]75.C56.c16c[nH]c2ccccc2c1=O,CC(O)=Nc1cccc4c1Cl.C74.[NH2+]75.C56.c16c[nH]c2ccccc2c1=O,,CC(O)=Nc1cccc(C[NH2+]Cc2c[nH]c3ccccc3c2=O)c1Cl,,0.4847654647935394,3.4137595785385058,True,False,False,CC(O)=Nc1cccc(C[NH2+]Cc2c[nH]c3ccccc3c2=O)c1Cl,CC(O)=Nc1cccc(C[NH2+]Cc2c[nH]c3ccccc3c2=O)c1Cl,,0.4847654647935394,3.4137595785385058,True,False,False,False,False
11,CO4.c14ccc5cc1.n15[nH]nc(=O6c1=O.C6(O)=NC3.c13cccs1,CO4.c14ccc5cc1.n15[nH]nc(=O6c1=O.C6(O)=NC3.c13cccs1,,,decode_returned_none,,,False,,False,COc1ccccc1.OC=NCc1cccs1,OC=NCc1cccs1,,0.49433037298591265,3.328204338586503,True,False,False,True,True
12,Cc1ccc4cc1.C34N=c1[nH]s/c(=C\C(C)(C)C(C)(C)s1.C3(F)(F)F,Cc1ccc4cc1.C34N=c1[nH]s/c(=C\C(C)(C)C(C)(C)s1.C3(F)(F)F,,,decode_returned_none,,,False,,False,Cc1ccccc1.FC(F)F,Cc1ccccc1,,0.45880627965754545,1.0,True,False,False,True,True
13,CC1CCCCC13.C3(C)N=C(O)C4.c14ccc2c(c1)OCCCO2,CC1CCCCC13.C3(C)N=C(O)C4.c14ccc2c(c1)OCCCO2,,CC1CCCCC1C(C)N=C(O)Cc1ccc2c(c1)OCCCO2,,0.6496999417299953,3.7247553337886012,True,True,True,CC1CCCCC1C(C)N=C(O)Cc1ccc2c(c1)OCCCO2,CC1CCCCC1C(C)N=C(O)Cc1ccc2c(c1)OCCCO2,,0.6496999417299953,3.7247553337886012,True,True,True,False,False
14,O=C23.C3C(O)=Nc1ccc(F)c(F)c1.c12ccc(F)cc1F,O=C23.C3C(O)=Nc1ccc(F)c(F)c1.c12ccc(F)cc1F,,O=C(CC(O)=Nc1ccc(F)c(F)c1)c1ccc(F)cc1F,,0.39978094430039723,2.554982587955987,True,False,False,O=C(CC(O)=Nc1ccc(F)c(F)c1)c1ccc(F)cc1F,O=C(CC(O)=Nc1ccc(F)c(F)c1)c1ccc(F)cc1F,,0.39978094430039723,2.554982587955987,True,False,False,False,False
