sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,CC8.c18ccc9cc15.c19ccc(S6(=O)=O)cn1.N16CCCC(O)=NC1.N75.[C@@H]7(C)C(=N)O,CC8.c18ccc9cc15.c19ccc(S6(=O)=O)cn1.N16CCCC(O)=NC1.N75.[C@@H]7(C)C(=N)O,,CCc1ccc(-c2ccc(S(=O)(=O)N3CCCC(O)=NC3)cn2)cc1N[C@H](C)C(=N)O,,0.380695034227756,3.613097293305299,True,False,False,CCc1ccc(-c2ccc(S(=O)(=O)N3CCCC(O)=NC3)cn2)cc1N[C@H](C)C(=N)O,CCc1ccc(-c2ccc(S(=O)(=O)N3CCCC(O)=NC3)cn2)cc1N[C@H](C)C(=N)O,,0.380695034227756,3.613097293305299,True,False,False,False,False
1,Cc1cc4ccc1C(N)=S.C43.c13ccc(Cl)cc1S(=O)(=O)[O-],Cc1cc4ccc1C(N)=S.C43.c13ccc(Cl)cc1S(=O)(=O)[O-],,Cc1cc(Cc2ccc(Cl)cc2S(=O)(=O)[O-])ccc1C(N)=S,,0.6738520685337585,2.690760906078543,True,True,True,Cc1cc(Cc2ccc(Cl)cc2S(=O)(=O)[O-])ccc1C(N)=S,Cc1cc(Cc2ccc(Cl)cc2S(=O)(=O)[O-])ccc1C(N)=S,,0.6738520685337585,2.690760906078543,True,True,True,False,False
2,CC2.O54.C4CN=C(O)[C@H](C3[C@@H](C3)C(F)(F)CC(F)(F)F.O2S(=O)(=Oc1cccc(C)c1,CC2.O54.C4CN=C(O)[C@H](C3[C@@H](C3)C(F)(F)CC(F)(F)F.O2S(=O)(=Oc1cccc(C)c1,,,decode_returned_none,,,False,,False,CC.O,CC,,0.3727855551576051,2.7475679189493913,True,False,False,True,True
3,Clc1ncc9c7n1.N75.c15ccc6c%12c1.N%12%10.c1%10ccnc%11c1.c18ccccc1.O%136.C%118.C19CC1,Clc1ncc9c7n1.N75.c15ccc6c%12c1.N%12%10.c1%10ccnc%11c1.c18ccccc1.O%136.C%118.C19CC1,,,decode_returned_none,,,False,,False,Oc1ccc(Nc2nc(Cl)ncc2C2CC2)cc1Nc1ccnc(Cc2ccccc2)c1,Oc1ccc(Nc2nc(Cl)ncc2C2CC2)cc1Nc1ccnc(Cc2ccccc2)c1,,0.17940212645290263,2.609249583587003,True,False,False,True,False
4,CC4.c14ccccc1N=C(O)c1ccc(=NNc1cc3cs1.C3O,CC4.c14ccccc1N=C(O)c1ccc(=NNc1cc3cs1.C3O,,,decode_returned_none,,,False,,False,CC.CO,CO,,0.38528440447384316,2.701044842026315,True,False,False,True,True
5,CC4.O42.c12cc3n6n1.C13CCCO1.c16cccc(I)c1,CC4.O42.c12cc3n6n1.C13CCCO1.c16cccc(I)c1,,CCOc1cc(C2CCCO2)n(-c2cccc(I)c2)n1,,0.7543008899508282,3.192811969759072,True,True,True,CCOc1cc(C2CCCO2)n(-c2cccc(I)c2)n1,CCOc1cc(C2CCCO2)n(-c2cccc(I)c2)n1,,0.7543008899508282,3.192811969759072,True,True,True,False,False
6,CCN=C(N)CO6.C16CC2CCCC3CCC12.O53.C54(C)C.c14ccc(F)c(F)c1,CCN=C(N)CO6.C16CC2CCCC3CCC12.O53.C54(C)C.c14ccc(F)c(F)c1,,CCN=C(N)COC1CC2CCCC(OC(C)(C)c3ccc(F)c(F)c3)CCC21,,0.5130993904003893,4.2030233890634054,True,False,False,CCN=C(N)COC1CC2CCCC(OC(C)(C)c3ccc(F)c(F)c3)CCC21,CCN=C(N)COC1CC2CCCC(OC(C)(C)c3ccc(F)c(F)c3)CCC21,,0.5130993904003893,4.2030233890634054,True,False,False,False,False
7,CC(O)=Nc1ccc4cc1.C14CC15CC=C1.c15ccc(N=C2N=NCC2)cc1,CC(O)=Nc1ccc4cc1.C14CC15CC=C1.c15ccc(N=C2N=NCC2)cc1,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
8,CO4.c14ccc(C)cc12.c12ccccc1.C63=O.N65C.c15ccnn1C,CO4.c14ccc(C)cc12.c12ccccc1.C63=O.N65C.c15ccnn1C,,,decode_returned_none,,,False,,False,CN(C=O)c1ccnn1C.COc1ccc(C)cc1-c1ccccc1,COc1ccc(C)cc1-c1ccccc1,,0.7150036642375779,1.325262635798552,True,True,True,True,True
9,CN1CCCCCCCC(O)=NCO3C1.C34.c14ccc(Cl)c(C#N)c1,CN1CCCCCCCC(O)=NCO3C1.C34.c14ccc(Cl)c(C#N)c1,,,decode_returned_none,,,False,,False,Cc1ccc(Cl)c(C#N)c1,Cc1ccc(Cl)c(C#N)c1,,0.5591353186490126,1.8789616743678206,True,False,False,True,False
