sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,CO6.C6C7.N17CCN8CC1.c18nc2c9cc5nc2s1.c15ccccc1.C9CO,CO6.C6C7.N17CCN8CC1.c18nc2c9cc5nc2s1.c15ccccc1.C9CO,,COCCN1CCN(c2nc3c(CCO)cc(-c4ccccc4)nc3s2)CC1,,0.6602722489331756,2.4973413157696047,True,True,True,COCCN1CCN(c2nc3c(CCO)cc(-c4ccccc4)nc3s2)CC1,COCCN1CCN(c2nc3c(CCO)cc(-c4ccccc4)nc3s2)CC1,,0.6602722489331756,2.4973413157696047,True,True,True,False,False
1,CO7.c17ccc5cc16.c15ccccc1.O68.c18ccc2c(c1)O[C@H](C)[C@H]9O2.c19ccccc1,CO7.c17ccc5cc16.c15ccccc1.O68.c18ccc2c(c1)O[C@H](C)[C@H]9O2.c19ccccc1,,COc1ccc(-c2ccccc2)cc1Oc1ccc2c(c1)O[C@H](C)[C@H](c1ccccc1)O2,,0.34375476328295357,2.9085788970486934,True,False,False,COc1ccc(-c2ccccc2)cc1Oc1ccc2c(c1)O[C@H](C)[C@H](c1ccccc1)O2,COc1ccc(-c2ccccc2)cc1Oc1ccc2c(c1)O[C@H](C)[C@H](c1ccccc1)O2,,0.34375476328295357,2.9085788970486934,True,False,False,False,False
2,CC(O)=NC(C)(C)N=C(O)N3.c13cc(Cl)c2ccccc2n1,CC(O)=NC(C)(C)N=C(O)N3.c13cc(Cl)c2ccccc2n1,,CC(O)=NC(C)(C)N=C(O)Nc1cc(Cl)c2ccccc2n1,,0.5901382793841231,3.190317972571372,True,False,False,CC(O)=NC(C)(C)N=C(O)Nc1cc(Cl)c2ccccc2n1,CC(O)=NC(C)(C)N=C(O)Nc1cc(Cl)c2ccccc2n1,,0.5901382793841231,3.190317972571372,True,False,False,False,False
3,CC3.N3(C4C(=O)O.S4(=O)(=O)c1ccc2ccccc2c1,CC3.N3(C4C(=O)O.S4(=O)(=O)c1ccc2ccccc2c1,,,decode_returned_none,,,False,,False,CC.O=[SH](=O)c1ccc2ccccc2c1,O=[SH](=O)c1ccc2ccccc2c1,,0.6990716529872042,2.656825196994273,True,True,True,True,True
4,CO4.c14ccc(/C=C\S5(=O)=O)cc1.N75.C7C8.O86.c16ccc2ccccc2c1,CO4.c14ccc(/C=C\S5(=O)=O)cc1.N75.C7C8.O86.c16ccc2ccccc2c1,,COc1ccc(/C=C\S(=O)(=O)NCCOc2ccc3ccccc3c2)cc1,,0.6008290513798855,2.1069614647966013,True,True,True,COc1ccc(/C=C\S(=O)(=O)NCCOc2ccc3ccccc3c2)cc1,COc1ccc(/C=C\S(=O)(=O)NCCOc2ccc3ccccc3c2)cc1,,0.6008290513798855,2.1069614647966013,True,True,True,False,False
5,Nc1ccc([N+](=O)[O-])cc14.c14ccc3cc1.O3C(F)(F)F,Nc1ccc([N+](=O)[O-])cc14.c14ccc3cc1.O3C(F)(F)F,,Nc1ccc([N+](=O)[O-])cc1-c1ccc(OC(F)(F)F)cc1,,0.5315821566749146,2.057331879541481,True,False,False,Nc1ccc([N+](=O)[O-])cc1-c1ccc(OC(F)(F)F)cc1,Nc1ccc([N+](=O)[O-])cc1-c1ccc(OC(F)(F)F)cc1,,0.5315821566749146,2.057331879541481,True,False,False,False,False
6,CC4.O47.c17ccc5cc1.C85.N86.C16CCN9CC1.C9%10.c1%10ccc(F)cc1,CC4.O47.c17ccc5cc1.C85.N86.C16CCN9CC1.C9%10.c1%10ccc(F)cc1,,CCOc1ccc(CNC2CCN(Cc3ccc(F)cc3)CC2)cc1,,0.8236522121111405,1.7961102456603086,True,True,True,CCOc1ccc(CNC2CCN(Cc3ccc(F)cc3)CC2)cc1,CCOc1ccc(CNC2CCN(Cc3ccc(F)cc3)CC2)cc1,,0.8236522121111405,1.7961102456603086,True,True,True,False,False
7,O=C3N=c1[nH]nc(O)s1.N13CCCCCC=O.c14ccc2c(c1)OCO2,O=C3N=c1[nH]nc(O)s1.N13CCCCCC=O.c14ccc2c(c1)OCO2,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
8,CC(O)=NC2.O23.c13ccccc14.C45=O.c15cccc(F)c1F,CC(O)=NC2.O23.c13ccccc14.C45=O.c15cccc(F)c1F,,CC(O)=NCOc1ccccc1C(=O)c1cccc(F)c1F,,0.5222533048216293,2.576823987703781,True,False,False,CC(O)=NCOc1ccccc1C(=O)c1cccc(F)c1F,CC(O)=NCOc1ccccc1C(=O)c1cccc(F)c1F,,0.5222533048216293,2.576823987703781,True,False,False,False,False
9,CO4.C4(=O)CC5.N15Cc2ccccc2C(O)=NC1CCN6CC1.c16ccccc1,CO4.C4(=O)CC5.N15Cc2ccccc2C(O)=NC1CCN6CC1.c16ccccc1,,,decode_returned_none,,,False,,False,,,decode_returned_none,,,False,,False,False,False
