sample_index,raw_model_text,raw_safe,raw_safe_error,strict_smiles,strict_decode_error,strict_qed,strict_sa,strict_is_first_unique,strict_quality_pass,strict_quality_counted,released_repaired_smiles,released_smiles,released_decode_error,released_qed,released_sa,released_is_first_unique,released_quality_pass,released_quality_counted,released_was_recovered,released_largest_component_applied
0,CC8C.C18CCC1N=C(O)C7.N17CCC4CC1.C54=O.N56.c16ccc(Cl)cc1,CC8C.C18CCC1N=C(O)C7.N17CCC4CC1.C54=O.N56.c16ccc(Cl)cc1,,CC(C)C1CCC1N=C(O)CN1CCC(C(=O)Nc2ccc(Cl)cc2)CC1,,0.5581999890918403,3.295004581733263,True,False,False,CC(C)C1CCC1N=C(O)CN1CCC(C(=O)Nc2ccc(Cl)cc2)CC1,CC(C)C1CCC1N=C(O)CN1CCC(C(=O)Nc2ccc(Cl)cc2)CC1,,0.5581999890918403,3.295004581733263,True,False,False,False,False
1,CO6.C6C7.O73.C35CC(O)=NN4.c15ccc(F)c(F)c1.c14ccccc1,CO6.C6C7.O73.C35CC(O)=NN4.c15ccc(F)c(F)c1.c14ccccc1,,COCCOC(CC(O)=NNc1ccccc1)c1ccc(F)c(F)c1,,0.31002538035311544,3.004093418688633,True,False,False,COCCOC(CC(O)=NNc1ccccc1)c1ccc(F)c(F)c1,COCCOC(CC(O)=NNc1ccccc1)c1ccc(F)c(F)c1,,0.31002538035311544,3.004093418688633,True,False,False,False,False
2,CC5C.c15cccc3c1.[C@H]13COCCN14.C4C(O)=NC1CC1CC1,CC5C.c15cccc3c1.[C@H]13COCCN14.C4C(O)=NC1CC1CC1,,,decode_returned_none,,,False,,False,CCC1CC1N=C(O)CN1CCOC[C@@H]1c1cccc(C(C)C)c1,CCC1CC1N=C(O)CN1CCOC[C@@H]1c1cccc(C(C)C)c1,,0.6346097234727078,4.006261570263124,True,False,False,True,False
3,Cn1c3c3c(C)cc1Br.C53.O54.C4(C)(C)C.C3(F)(F)F,Cn1c3c3c(C)cc1Br.C53.O54.C4(C)(C)C.C3(F)(F)F,,,decode_returned_none,,,False,,False,CC(C)(C)OCC(F)(F)F,CC(C)(C)OCC(F)(F)F,,0.5658779981625339,2.4922405205216673,True,False,False,True,False
4,O=C99.N973.c16ccc8cc1.O%108.C76.C4CC4.c15ccco1.c13ccco1.c19ccccc1Cl,O=C99.N973.c16ccc8cc1.O%108.C76.C4CC4.c15ccco1.c13ccco1.c19ccccc1Cl,,,decode_returned_none,,,False,,False,C1CC1.Oc1ccc(CN(c2ccco2)c2ccccc2Cl)cc1.c1ccoc1,Oc1ccc(CN(c2ccco2)c2ccccc2Cl)cc1,,0.7381102595374609,2.3257238221976166,True,True,True,True,True
5,CO7.c17cc5ccc13.N45.C4(C)=O.O63.C6CC(N)(O)=Nc1ccccc1C,CO7.c17cc5ccc13.N45.C4(C)=O.O63.C6CC(N)(O)=Nc1ccccc1C,,,decode_returned_none,,,False,,False,COc1cc(NC(C)=O)ccc1O,COc1cc(NC(C)=O)ccc1O,,0.6770524013638571,1.57639623352531,True,True,True,True,False
6,CO7.c17cc6n(C)n1.C56=O.N54.C43.c13ccccc1,CO7.c17cc6n(C)n1.C56=O.N54.C43.c13ccccc1,,COc1cc(C(=O)NCc2ccccc2)n(C)n1,,0.8844450334566087,1.9671068287068465,True,True,True,COc1cc(C(=O)NCc2ccccc2)n(C)n1,COc1cc(C(=O)NCc2ccccc2)n(C)n1,,0.8844450334566087,1.9671068287068465,True,True,True,False,False
7,CO7.c17c4ncc(Cl)c1Cl.N14CCN6CC1.C65.C15CC8(O)C1.C8O,CO7.c17c4ncc(Cl)c1Cl.N14CCN6CC1.C65.C15CC8(O)C1.C8O,,COc1c(N2CCN(CC3CC(O)(CO)C3)CC2)ncc(Cl)c1Cl,,0.8147853733230918,2.852787349444565,True,True,True,COc1c(N2CCN(CC3CC(O)(CO)C3)CC2)ncc(Cl)c1Cl,COc1c(N2CCN(CC3CC(O)(CO)C3)CC2)ncc(Cl)c1Cl,,0.8147853733230918,2.852787349444565,True,True,True,False,False
8,CO6.c16ccc7cc1C(O)=NC1CC1.C54C.O7C.c14cc2ccccc2c1Cl,CO6.c16ccc7cc1C(O)=NC1CC1.C54C.O7C.c14cc2ccccc2c1Cl,,,decode_returned_none,,,False,,False,CC.COc1ccc(OC)c(C(O)=NC2CC2)c1,COc1ccc(OC)c(C(O)=NC2CC2)c1,,0.6258522759982895,2.3334334403832973,True,True,True,True,True
9,OC(=NC16CCc2ccccc2O1.C14OCCO1.N16CC5C1.c15cccc(Cl)c1,OC(=NC16CCc2ccccc2O1.C14OCCO1.N16CC5C1.c15cccc(Cl)c1,,,decode_returned_none,,,False,,False,C1COCO1.Clc1cccc(C2CNC2)c1,Clc1cccc(C2CNC2)c1,,0.6751636359256123,1.9846896663220441,True,True,True,True,True
10,CC3=O.O3P(=O)(C2=O)c1cc(F)ccc1.c12ccccc1,CC3=O.O3P(=O)(C2=O)c1cc(F)ccc1.c12ccccc1,,CC(=O)OP(=O)(C(=O)c1ccccc1)c1cccc(F)c1,,0.8142351190293501,3.054614330608824,True,True,True,CC(=O)OP(=O)(C(=O)c1ccccc1)c1cccc(F)c1,CC(=O)OP(=O)(C(=O)c1ccccc1)c1cccc(F)c1,,0.8142351190293501,3.054614330608824,True,True,True,False,False
